Line,Brigade,VehicleNumber,Stop,Expected,Actual,LateMins
L10,1,15091,1807_01,16:13:00,16:14:27,1.45
L10,1,15091,1807_01,16:13:00,16:14:27,1.45
L10,1,15091,1807_01,16:13:00,16:14:42,1.7
L10,1,15091,1808_01,16:08:00,16:09:14,1.23
L10,1,15091,1808_01,16:08:00,16:09:25,1.42
L11,1,15087,1808_01,16:18:00,16:19:51,1.85
L11,1,15087,1808_01,16:18:00,16:19:51,1.85
L11,1,15087,1808_01,16:18:00,16:20:02,2.03
L11,1,15087,1808_01,16:18:00,16:20:17,2.28
L11,1,15087,1808_01,16:18:00,16:20:38,2.63
L11,1,15087,1808_01,16:18:00,16:20:38,2.63
L11,1,15087,1810_01,16:16:00,16:17:15,1.25
L11,1,15087,1810_01,16:16:00,16:17:30,1.5
L11,1,15087,1810_01,16:16:00,16:17:39,1.65
L11,1,15087,1810_01,16:16:00,16:18:04,2.07
L11,1,15087,1810_01,16:16:00,16:18:04,2.07
L11,1,15087,1810_01,16:16:00,16:18:24,2.4
L11,1,15087,1810_01,16:16:00,16:18:24,2.4
L11,1,15087,1812_01,16:14:00,16:15:55,1.92
L11,1,15087,1812_01,16:14:00,16:16:19,2.32
L11,1,15087,1812_01,16:14:00,16:16:19,2.32
L10,1,15091,1813_81,16:02:00,16:03:03,1.05
L10,1,15091,1813_81,16:02:00,16:03:18,1.3
L10,1,15091,1813_81,16:02:00,16:03:18,1.3
L11,1,15087,1813_81,16:12:00,16:13:37,1.62
L11,1,15087,1813_81,16:12:00,16:13:47,1.78
L11,1,15087,1813_82,16:08:00,16:10:13,2.22
L11,1,15087,1813_82,16:08:00,16:13:37,5.62
L11,1,15087,1813_82,16:08:00,16:13:47,5.78
L10,1,15091,1814_81,16:00:00,16:01:26,1.43
L10,1,15091,1814_81,16:00:00,16:01:31,1.52
L10,1,15091,1814_81,16:00:00,16:01:41,1.68
L11,1,15087,1814_81,16:10:00,16:11:35,1.58
L11,1,15087,1814_81,16:10:00,16:11:50,1.83
L11,1,15087,1814_81,16:10:00,16:12:00,2.0
L11,1,15087,1814_81,16:10:00,16:12:10,2.17
L11,1,15087,1814_81,16:10:00,16:12:25,2.42
L10,1,15091,1815_01,15:57:00,15:58:09,1.15
L10,1,15091,1815_01,15:57:00,15:58:20,1.33
L10,1,15091,1820_83,16:10:00,16:11:09,1.15
L10,1,15091,1820_83,16:10:00,16:11:09,1.15
L10,1,15091,1820_83,16:10:00,16:11:24,1.4
L10,1,15091,1820_83,16:10:00,16:11:35,1.58
L10,1,15091,1820_83,16:10:00,16:11:50,1.83
L10,1,15091,1820_83,16:10:00,16:12:00,2.0
L10,1,15091,1820_83,16:10:00,16:12:10,2.17
L11,1,15087,1820_83,16:20:00,16:22:48,2.8
L11,1,15087,1820_83,16:20:00,16:22:59,2.98
L11,1,15087,1820_83,16:20:00,16:23:14,3.23
L11,1,15087,1820_83,16:20:00,16:23:24,3.4
L11,1,15087,1821_01,16:05:00,16:07:45,2.75
L11,1,15087,1821_01,16:05:00,16:08:00,3.0
L11,1,15087,1821_01,16:05:00,16:08:00,3.0
L11,1,15087,1821_01,16:05:00,16:08:10,3.17
L11,1,15087,1821_01,16:05:00,16:08:21,3.35
L11,1,15087,1822_01,16:04:00,16:05:21,1.35
L11,1,15087,1822_01,16:04:00,16:05:21,1.35
L11,1,15087,1826_01,15:55:00,15:56:02,1.03
L11,1,15087,1826_01,15:55:00,15:56:12,1.2
L11,1,15087,1826_01,15:55:00,15:56:22,1.37
L11,1,15087,1826_83,15:51:00,15:54:04,3.07
L11,1,15087,1826_83,15:51:00,15:54:24,3.4
L11,1,15087,1826_83,15:51:00,15:54:29,3.48
L11,1,15087,1826_83,15:51:00,15:54:50,3.83
L11,1,15087,1826_83,15:51:00,15:54:50,3.83
L11,1,15087,1826_83,15:51:00,15:55:00,4.0
L11,1,15087,1826_83,15:51:00,15:55:21,4.35
L11,1,15087,1826_83,15:51:00,15:55:26,4.43
L11,1,15087,1826_83,15:51:00,15:55:36,4.6
L11,1,15087,1826_83,15:51:00,15:55:52,4.87
L11,1,15087,1826_83,15:51:00,15:56:02,5.03
L11,1,15087,1826_83,15:51:00,15:56:12,5.2
L11,505,15089,1831_03,16:09:00,16:14:11,5.18
L11,505,15089,1831_03,16:09:00,16:14:27,5.45
L11,505,15089,1831_03,16:09:00,16:14:27,5.45
L11,505,15089,1831_03,16:09:00,16:14:42,5.7
L11,505,15089,1831_03,16:09:00,16:14:52,5.87
L11,505,15089,1831_03,16:09:00,16:15:03,6.05
L11,1,15087,1841_81,15:52:00,15:53:02,1.03
L11,1,15087,1841_81,15:52:00,15:53:12,1.2
L10,1,15091,1847_01,16:11:00,16:13:01,2.02
L10,1,15091,1847_01,16:11:00,16:13:11,2.18
L10,1,15091,1847_01,16:11:00,16:13:11,2.18
L10,1,15091,1847_01,16:11:00,16:13:26,2.43
L10,1,15091,1847_82,16:09:00,16:10:01,1.02
L10,1,15091,1847_82,16:09:00,16:10:01,1.02
L10,1,15091,1847_82,16:09:00,16:12:51,3.85
L10,1,15091,1847_82,16:09:00,16:13:01,4.02
L11,1,15087,1847_82,16:19:00,16:21:39,2.65
L11,1,15087,1847_82,16:19:00,16:21:39,2.65
L11,505,15089,1859_01,16:13:00,16:18:26,5.43
L11,505,15089,1859_01,16:13:00,16:18:26,5.43
L11,505,15089,1859_01,16:13:00,16:18:39,5.65
L11,505,15089,1859_01,16:13:00,16:18:54,5.9
L11,505,15089,1859_01,16:13:00,16:19:15,6.25
L11,505,15089,1859_01,16:13:00,16:19:15,6.25
L11,505,15089,1876_01,16:11:00,16:16:22,5.37
L11,505,15089,1876_01,16:11:00,16:16:22,5.37
L11,505,15089,1876_01,16:11:00,16:16:47,5.78
L11,505,15089,1876_01,16:11:00,16:16:47,5.78
211,09,9081,1942_01,15:41:00,15:53:10,12.17
211,09,9081,1942_01,15:41:00,15:53:25,12.42
211,09,9081,1942_01,15:41:00,16:05:45,24.75
211,09,9081,1942_01,15:41:00,16:05:45,24.75
211,09,9081,1942_01,15:41:00,16:05:55,24.92
211,09,9081,1942_01,15:41:00,16:06:04,25.07
211,09,9081,1942_01,15:41:00,16:06:23,25.38
211,09,9081,1942_01,15:41:00,16:06:30,25.5
211,09,9081,1942_02,16:05:00,16:06:04,1.07
211,09,9081,1943_01,15:42:00,15:54:01,12.02
211,09,9081,1943_01,15:42:00,16:04:42,22.7
211,09,9081,1943_01,15:42:00,16:04:42,22.7
211,09,9081,1943_01,15:42:00,16:04:53,22.88
211,09,9081,1943_02,16:04:00,16:05:16,1.27
211,09,9081,1943_02,16:04:00,16:05:16,1.27
211,09,9081,1944_01,16:03:00,16:04:02,1.03
509,024,7808,1947_01,16:00:00,16:01:03,1.05
509,024,7808,1947_01,16:00:00,16:01:03,1.05
509,024,7808,1947_01,16:00:00,16:01:27,1.45
509,024,7808,1947_06,15:59:00,16:00:52,1.87
509,024,7808,1947_06,15:59:00,16:01:03,2.05
509,024,7808,1947_06,15:59:00,16:01:03,2.05
509,024,7808,1947_06,15:59:00,16:01:27,2.45
509,024,7808,1947_06,15:59:00,16:01:30,2.5
723,470,3433,1947_11,16:12:00,16:14:10,2.17
723,470,3433,1947_11,16:12:00,16:14:25,2.42
723,470,3433,1947_11,16:12:00,16:14:25,2.42
L46,781,80123,1981_01,15:57:00,15:58:11,1.18
L46,781,80123,1981_01,15:57:00,15:58:21,1.35
L46,781,80123,1981_01,15:57:00,15:58:47,1.78
L46,781,80123,1981_01,15:57:00,15:58:47,1.78
L46,781,80123,1981_01,15:57:00,15:58:58,1.97
L46,781,80123,1981_01,15:57:00,15:59:08,2.13
L46,781,80123,1981_01,15:57:00,15:59:24,2.4
L46,781,80123,1981_01,15:57:00,15:59:34,2.57
L46,781,80123,1981_01,15:57:00,15:59:44,2.73
L46,781,80123,1981_01,15:57:00,16:00:01,3.02
L46,781,80123,1981_01,15:57:00,16:00:01,3.02
L46,781,80123,1981_01,15:57:00,16:00:16,3.27
509,023,7320,2001_01,15:57:00,16:02:07,5.12
509,023,7320,2001_01,15:57:00,16:02:07,5.12
509,023,7320,2001_01,15:57:00,16:02:21,5.35
509,023,7320,2001_01,15:57:00,16:02:39,5.65
138,011,2045,2001_02,16:05:00,16:10:09,5.15
138,011,2045,2001_02,16:05:00,16:10:32,5.53
225,503,1000,2015_03,15:50:00,15:53:26,3.43
225,503,1000,2015_03,15:50:00,15:53:26,3.43
225,503,1000,2015_03,15:50:00,15:53:46,3.77
225,503,1000,2015_03,15:50:00,15:53:46,3.77
225,503,1000,2015_03,15:50:00,15:54:06,4.1
225,503,1000,2015_03,15:50:00,15:54:26,4.43
225,502,1005,2015_04,16:14:00,16:18:37,4.62
225,502,1005,2015_04,16:14:00,16:18:51,4.85
225,502,1005,2015_04,16:14:00,16:19:12,5.2
225,502,1005,2015_04,16:14:00,16:19:12,5.2
225,502,1005,2015_04,16:14:00,16:19:23,5.38
225,503,1000,2058_01,15:47:00,15:50:24,3.4
225,503,1000,2058_01,15:47:00,15:50:24,3.4
225,503,1000,2058_01,15:47:00,15:50:44,3.73
225,503,1000,2058_01,15:47:00,15:50:44,3.73
225,502,1005,2058_02,16:15:00,16:20:02,5.03
225,503,1000,2059_01,15:46:00,15:49:24,3.4
225,503,1000,2059_01,15:46:00,15:49:24,3.4
225,503,1000,2059_01,15:46:00,15:49:44,3.73
225,503,1000,2059_01,15:46:00,15:49:44,3.73
225,502,1005,2059_06,16:18:00,16:22:12,4.2
225,502,1005,2059_06,16:18:00,16:22:12,4.2
225,502,1005,2059_06,16:18:00,16:22:17,4.28
145,013,7863,2072_02,16:07:00,16:08:01,1.02
145,013,7863,2072_02,16:07:00,16:08:01,1.02
145,013,7863,2072_02,16:07:00,16:08:09,1.15
225,502,1005,2072_02,16:19:00,16:23:12,4.2
225,502,1005,2072_02,16:19:00,16:23:21,4.35
145,013,7863,2073_02,16:08:00,16:09:16,1.27
145,013,7863,2074_02,16:09:00,16:10:01,1.02
145,013,7863,2074_02,16:09:00,16:10:01,1.02
145,013,7863,2074_02,16:09:00,16:10:14,1.23
145,013,7863,2075_02,16:13:00,16:19:16,6.27
145,013,7863,2075_02,16:13:00,16:19:16,6.27
145,013,7863,2075_02,16:13:00,16:19:27,6.45
145,013,7863,2075_02,16:13:00,16:19:53,6.88
145,013,7863,2075_02,16:13:00,16:19:53,6.88
225,04,1001,2075_03,16:09:00,16:13:09,4.15
225,04,1001,2075_03,16:09:00,16:13:09,4.15
225,04,1001,2075_03,16:09:00,16:13:19,4.32
225,04,1001,2075_03,16:09:00,16:13:34,4.57
225,04,1001,2075_03,16:09:00,16:13:44,4.73
225,04,1001,2075_03,16:09:00,16:14:09,5.15
225,04,1001,2075_03,16:09:00,16:14:24,5.4
225,04,1001,2075_03,16:09:00,16:14:24,5.4
225,04,1001,2075_03,16:09:00,16:14:34,5.57
225,04,1001,2075_03,16:09:00,16:14:49,5.82
225,04,1001,2075_03,16:09:00,16:15:04,6.07
225,04,1001,2075_03,16:09:00,16:15:24,6.4
225,04,1001,2075_03,16:09:00,16:15:24,6.4
225,04,1001,2075_03,16:09:00,16:15:39,6.65
225,04,1001,2075_03,16:09:00,16:15:49,6.82
225,04,1001,2075_03,16:09:00,16:16:09,7.15
225,04,1001,2075_03,16:09:00,16:16:09,7.15
225,04,1001,2075_03,16:09:00,16:16:44,7.73
225,04,1001,2075_03,16:09:00,16:16:44,7.73
225,04,1001,2075_03,16:09:00,16:16:59,7.98
225,04,1001,2075_03,16:09:00,16:17:14,8.23
225,04,1001,2075_03,16:09:00,16:17:24,8.4
225,04,1001,2075_03,16:09:00,16:17:39,8.65
225,04,1001,2075_03,16:09:00,16:18:04,9.07
225,04,1001,2075_03,16:09:00,16:18:04,9.07
225,04,1001,2075_03,16:09:00,16:18:19,9.32
225,04,1001,2075_03,16:09:00,16:18:19,9.32
145,013,7863,2075_06,16:12:00,16:13:02,1.03
145,013,7863,2075_06,16:12:00,16:13:14,1.23
145,013,7863,2075_06,16:12:00,16:13:14,1.23
145,013,7863,2075_06,16:12:00,16:13:25,1.42
145,013,7863,2075_06,16:12:00,16:13:37,1.62
145,013,7863,2075_06,16:12:00,16:13:48,1.8
145,013,7863,2075_06,16:12:00,16:14:11,2.18
145,013,7863,2075_06,16:12:00,16:14:28,2.47
145,013,7863,2075_06,16:12:00,16:14:28,2.47
145,013,7863,2075_06,16:12:00,16:14:44,2.73
145,013,7863,2075_06,16:12:00,16:14:56,2.93
145,013,7863,2075_06,16:12:00,16:15:07,3.12
145,013,7863,2075_06,16:12:00,16:15:29,3.48
145,013,7863,2075_06,16:12:00,16:15:29,3.48
145,013,7863,2075_06,16:12:00,16:15:41,3.68
145,013,7863,2075_06,16:12:00,16:15:55,3.92
145,013,7863,2075_06,16:12:00,16:16:22,4.37
145,013,7863,2075_06,16:12:00,16:16:22,4.37
145,013,7863,2075_06,16:12:00,16:16:49,4.82
145,013,7863,2075_06,16:12:00,16:16:49,4.82
145,013,7863,2075_06,16:12:00,16:17:04,5.07
145,013,7863,2075_06,16:12:00,16:17:19,5.32
145,013,7863,2075_06,16:12:00,16:17:29,5.48
145,013,7863,2075_06,16:12:00,16:17:42,5.7
145,013,7863,2075_06,16:12:00,16:18:06,6.1
145,013,7863,2075_06,16:12:00,16:18:06,6.1
145,013,7863,2075_06,16:12:00,16:18:27,6.45
145,013,7863,2075_06,16:12:00,16:18:28,6.47
145,013,7863,2075_06,16:12:00,16:18:43,6.72
145,013,7863,2075_06,16:12:00,16:18:54,6.9
145,013,7863,2076_02,16:14:00,16:20:40,6.67
145,013,7863,2076_02,16:14:00,16:20:40,6.67
225,04,1001,2080_01,16:08:00,16:12:34,4.57
225,04,1001,2080_01,16:08:00,16:12:44,4.73
225,04,1001,2080_01,16:08:00,16:12:59,4.98
225,04,1001,2081_01,16:06:00,16:07:44,1.73
225,04,1001,2081_01,16:06:00,16:07:49,1.82
225,04,1001,2081_01,16:06:00,16:07:49,1.82
225,04,1001,2081_01,16:06:00,16:08:04,2.07
225,04,1001,2082_01,16:04:00,16:05:54,1.9
225,04,1001,2082_01,16:04:00,16:06:09,2.15
225,04,1001,2082_01,16:04:00,16:06:19,2.32
225,04,1001,2082_01,16:04:00,16:06:24,2.4
225,04,1001,2083_01,16:03:00,16:04:04,1.07
225,04,1001,2083_01,16:03:00,16:04:14,1.23
225,04,1001,2083_01,16:03:00,16:04:24,1.4
225,04,1001,2083_01,16:03:00,16:04:39,1.65
225,04,1001,2083_01,16:03:00,16:04:39,1.65
225,04,1001,2083_01,16:03:00,16:04:54,1.9
225,04,1001,2090_01,16:01:00,16:02:24,1.4
225,04,1001,2090_01,16:01:00,16:02:39,1.65
225,04,1001,2091_01,16:00:00,16:01:24,1.4
225,04,1001,2091_01,16:00:00,16:01:24,1.4
225,04,1001,2091_01,16:00:00,16:01:39,1.65
225,04,1001,2092_01,15:59:00,16:00:14,1.23
225,04,1001,2092_01,15:59:00,16:00:49,1.82
225,04,1001,2093_01,15:58:00,15:59:08,1.13
225,04,1001,2093_01,15:58:00,15:59:19,1.32
225,04,1001,2093_01,15:58:00,15:59:34,1.57
138,011,2045,2096_02,15:55:00,16:02:41,7.68
138,011,2045,2096_02,15:55:00,16:03:07,8.12
138,011,2045,2096_02,15:55:00,16:03:17,8.28
138,011,2045,2096_02,15:55:00,16:03:17,8.28
509,023,7320,2097_03,16:06:00,16:09:20,3.33
509,023,7320,2097_03,16:06:00,16:09:33,3.55
509,023,7320,2097_03,16:06:00,16:10:00,4.0
509,023,7320,2097_03,16:06:00,16:10:00,4.0
509,023,7320,2097_03,16:06:00,16:10:07,4.12
225,502,1005,2102_02,16:08:00,16:09:12,1.2
225,502,1005,2102_02,16:08:00,16:09:22,1.37
225,502,1005,2102_02,16:08:00,16:09:32,1.53
225,502,1005,2102_02,16:08:00,16:09:57,1.95
225,502,1005,2102_02,16:08:00,16:09:57,1.95
225,502,1005,2102_02,16:08:00,16:10:07,2.12
225,502,1005,2102_02,16:08:00,16:09:12,1.2
225,502,1005,2102_02,16:08:00,16:09:22,1.37
225,502,1005,2102_02,16:08:00,16:09:32,1.53
225,502,1005,2102_02,16:08:00,16:09:57,1.95
225,502,1005,2102_02,16:08:00,16:09:57,1.95
225,502,1005,2102_02,16:08:00,16:10:07,2.12
225,503,1000,2102_05,15:55:00,15:59:09,4.15
225,503,1000,2102_05,15:55:00,15:59:09,4.15
225,503,1000,2102_05,15:55:00,15:59:29,4.48
225,503,1000,2102_05,15:55:00,15:59:29,4.48
225,503,1000,2102_05,15:55:00,15:59:49,4.82
225,503,1000,2102_05,15:55:00,15:59:49,4.82
225,503,1000,2102_05,15:55:00,16:00:09,5.15
225,503,1000,2102_05,15:55:00,16:00:50,5.83
225,503,1000,2102_05,15:55:00,16:00:50,5.83
225,503,1000,2102_05,15:55:00,16:00:50,5.83
225,503,1000,2102_05,15:55:00,16:01:10,6.17
225,503,1000,2102_05,15:55:00,16:01:10,6.17
225,503,1000,2102_05,15:55:00,16:01:30,6.5
225,503,1000,2103_01,15:53:00,15:57:48,4.8
225,503,1000,2103_01,15:53:00,15:57:48,4.8
225,503,1000,2103_01,15:53:00,15:58:08,5.13
225,503,1000,2103_01,15:53:00,15:58:08,5.13
225,502,1005,2103_02,16:09:00,16:10:57,1.95
225,502,1005,2103_02,16:09:00,16:11:07,2.12
225,502,1005,2103_02,16:09:00,16:11:07,2.12
225,502,1005,2103_02,16:09:00,16:11:22,2.37
225,502,1005,2103_02,16:09:00,16:11:34,2.57
225,502,1005,2103_02,16:09:00,16:11:47,2.78
225,502,1005,2104_02,16:11:00,16:12:47,1.78
225,502,1005,2104_02,16:11:00,16:12:57,1.95
225,502,1005,2104_02,16:11:00,16:13:12,2.2
225,502,1005,2104_02,16:11:00,16:13:12,2.2
225,503,1000,2124_01,15:57:00,16:02:10,5.17
225,503,1000,2124_01,15:57:00,16:02:30,5.5
225,502,1005,2124_02,16:05:00,16:06:08,1.13
225,502,1005,2124_02,16:05:00,16:06:18,1.3
509,023,7320,2128_01,16:15:00,16:20:03,5.05
509,023,7320,2128_01,16:15:00,16:20:11,5.18
509,023,7320,2128_01,16:15:00,16:20:34,5.57
509,023,7320,2128_01,16:15:00,16:20:34,5.57
509,023,7320,2131_03,16:00:00,16:03:55,3.92
509,023,7320,2131_03,16:00:00,16:03:55,3.92
509,023,7320,2131_03,16:00:00,16:04:03,4.05
509,023,7320,2131_03,16:00:00,16:04:18,4.3
509,023,7320,2131_03,16:00:00,16:04:26,4.43
138,011,2045,2131_04,16:02:00,16:08:45,6.75
138,011,2045,2131_04,16:02:00,16:08:45,6.75
138,011,2045,2131_04,16:02:00,16:09:11,7.18
509,023,7320,2138_01,16:03:00,16:06:07,3.12
509,023,7320,2138_01,16:03:00,16:06:17,3.28
509,023,7320,2138_01,16:03:00,16:06:25,3.42
509,023,7320,2140_01,16:05:00,16:07:46,2.77
509,023,7320,2140_01,16:05:00,16:08:01,3.02
509,023,7320,2140_01,16:05:00,16:08:01,3.02
509,023,7320,2140_01,16:05:00,16:08:09,3.15
509,023,7320,2140_01,16:05:00,16:08:18,3.3
509,023,7320,2143_01,16:09:00,16:12:38,3.63
509,023,7320,2143_01,16:09:00,16:12:50,3.83
509,023,7320,2143_01,16:09:00,16:13:02,4.03
509,023,7320,2143_01,16:09:00,16:13:10,4.17
509,023,7320,2143_01,16:09:00,16:13:10,4.17
509,023,7320,2144_01,16:10:00,16:14:11,4.18
509,023,7320,2145_01,16:11:00,16:15:29,4.48
509,023,7320,2145_01,16:11:00,16:15:29,4.48
509,023,7320,2145_01,16:11:00,16:15:40,4.67
509,023,7320,2145_01,16:11:00,16:15:52,4.87
225,503,1000,2146_01,16:00:00,16:03:51,3.85
225,503,1000,2146_01,16:00:00,16:03:51,3.85
225,503,1000,2146_01,16:00:00,16:03:51,3.85
225,503,1000,2146_01,16:00:00,16:04:11,4.18
225,503,1000,2146_01,16:00:00,16:04:11,4.18
225,503,1000,2146_01,16:00:00,16:04:31,4.52
225,503,1000,2146_01,16:00:00,16:04:31,4.52
225,503,1000,2146_01,16:00:00,16:04:51,4.85
225,503,1000,2146_01,16:00:00,16:05:12,5.2
225,503,1000,2146_01,16:00:00,16:05:12,5.2
225,503,1000,2146_01,16:00:00,16:05:32,5.53
225,503,1000,2146_01,16:00:00,16:05:32,5.53
225,502,1005,2146_04,16:03:00,16:04:17,1.28
225,502,1005,2146_04,16:03:00,16:04:28,1.47
225,502,1005,2146_04,16:03:00,16:04:38,1.63
225,502,1005,2146_04,16:03:00,16:04:38,1.63
509,023,7320,2146_04,16:13:00,16:16:47,3.78
509,023,7320,2146_04,16:13:00,16:16:47,3.78
509,023,7320,2146_04,16:13:00,16:17:03,4.05
509,023,7320,2146_04,16:13:00,16:17:14,4.23
509,023,7320,2146_04,16:13:00,16:17:29,4.48
509,023,7320,2146_04,16:13:00,16:17:37,4.62
225,503,1000,2147_01,16:01:00,16:06:12,5.2
225,503,1000,2147_01,16:01:00,16:06:12,5.2
225,502,1005,2147_02,16:02:00,16:03:03,1.05
225,502,1005,2148_05,15:45:00,15:55:23,10.38
225,502,1005,2148_05,15:45:00,15:55:23,10.38
225,502,1005,2148_05,15:45:00,15:55:33,10.55
225,502,1005,2148_05,15:45:00,15:55:48,10.8
225,502,1005,2148_05,15:45:00,15:55:58,10.97
225,502,1005,2148_05,15:45:00,15:56:08,11.13
225,502,1005,2148_05,15:45:00,15:56:23,11.38
225,502,1005,2148_05,15:45:00,15:56:28,11.47
225,502,1005,2148_05,15:45:00,15:56:38,11.63
225,502,1005,2148_05,15:45:00,15:56:58,11.97
225,502,1005,2148_05,15:45:00,15:56:58,11.97
225,502,1005,2148_05,15:45:00,15:57:18,12.3
225,502,1005,2148_05,15:45:00,15:57:33,12.55
225,502,1005,2148_05,15:45:00,15:57:53,12.88
225,502,1005,2148_05,15:45:00,15:57:53,12.88
225,502,1005,2148_05,15:45:00,15:58:08,13.13
225,502,1005,2148_05,15:45:00,15:58:18,13.3
225,502,1005,2148_05,15:45:00,15:58:43,13.72
225,502,1005,2148_05,15:45:00,15:58:43,13.72
225,502,1005,2148_05,15:45:00,15:58:58,13.97
225,502,1005,2148_05,15:45:00,15:59:08,14.13
225,502,1005,2148_05,15:45:00,15:59:23,14.38
225,502,1005,2148_05,15:45:00,15:59:33,14.55
225,502,1005,2148_05,15:45:00,15:59:43,14.72
225,502,1005,2148_05,15:45:00,16:00:50,15.83
225,502,1005,2148_05,15:45:00,16:00:59,15.98
225,502,1005,2148_05,15:45:00,16:00:59,15.98
225,503,1000,2148_05,16:02:00,16:07:33,5.55
225,503,1000,2148_05,16:02:00,16:07:53,5.88
225,503,1000,2148_05,16:02:00,16:07:53,5.88
225,503,1000,2148_05,16:02:00,16:07:53,5.88
225,503,1000,2148_05,16:02:00,16:10:14,8.23
225,503,1000,2148_05,16:02:00,16:10:54,8.9
225,503,1000,2148_05,16:02:00,16:10:54,8.9
225,503,1000,2148_05,16:02:00,16:10:54,8.9
225,503,1000,2148_05,16:02:00,16:11:15,9.25
225,503,1000,2148_05,16:02:00,16:11:35,9.58
225,503,1000,2148_05,16:02:00,16:11:35,9.58
225,503,1000,2148_05,16:02:00,16:11:55,9.92
225,503,1000,2148_05,16:02:00,16:11:55,9.92
225,503,1000,2148_05,16:02:00,16:12:15,10.25
225,503,1000,2148_05,16:02:00,16:12:35,10.58
225,503,1000,2148_05,16:02:00,16:12:35,10.58
225,503,1000,2148_05,16:02:00,16:12:56,10.93
225,503,1000,2148_05,16:02:00,16:12:56,10.93
225,503,1000,2148_05,16:02:00,16:12:56,10.93
225,503,1000,2148_05,16:02:00,16:13:16,11.27
225,503,1000,2148_05,16:02:00,16:13:36,11.6
225,503,1000,2148_05,16:02:00,16:13:36,11.6
225,503,1000,2148_05,16:02:00,16:13:56,11.93
225,503,1000,2148_05,16:02:00,16:14:16,12.27
225,503,1000,2148_05,16:02:00,16:14:16,12.27
225,503,1000,2148_05,16:02:00,16:14:36,12.6
225,503,1000,2148_05,16:02:00,16:14:36,12.6
225,503,1000,2148_05,16:02:00,16:14:57,12.95
225,503,1000,2148_05,16:02:00,16:15:17,13.28
225,503,1000,2148_05,16:02:00,16:15:17,13.28
225,503,1000,2148_05,16:02:00,16:15:37,13.62
225,503,1000,2148_05,16:02:00,16:15:37,13.62
225,503,1000,2148_05,16:02:00,16:16:17,14.28
225,503,1000,2148_05,16:02:00,16:16:17,14.28
225,503,1000,2148_05,16:02:00,16:16:37,14.62
225,503,1000,2148_05,16:02:00,16:16:37,14.62
225,503,1000,2148_05,16:02:00,16:16:58,14.97
225,503,1000,2148_05,16:02:00,16:17:18,15.3
225,503,1000,2148_05,16:02:00,16:17:18,15.3
225,503,1000,2148_05,16:02:00,16:17:38,15.63
225,503,1000,2148_05,16:02:00,16:17:58,15.97
225,503,1000,2148_05,16:02:00,16:17:58,15.97
225,503,1000,2148_05,16:02:00,16:18:18,16.3
225,503,1000,2148_05,16:02:00,16:18:18,16.3
225,503,1000,2148_05,16:02:00,16:18:38,16.63
225,503,1000,2148_05,16:02:00,16:18:38,16.63
225,503,1000,2148_05,16:02:00,16:18:59,16.98
225,503,1000,2148_05,16:02:00,16:18:59,16.98
225,503,1000,2148_05,16:02:00,16:19:19,17.32
225,503,1000,2148_05,16:02:00,16:19:39,17.65
225,503,1000,2148_05,16:02:00,16:19:39,17.65
225,503,1000,2148_05,16:02:00,16:19:59,17.98
225,503,1000,2148_05,16:02:00,16:19:59,17.98
225,503,1000,2148_05,16:02:00,16:20:19,18.32
225,503,1000,2148_05,16:02:00,16:20:19,18.32
225,503,1000,2148_05,16:02:00,16:21:00,19.0
225,503,1000,2148_05,16:02:00,16:21:00,19.0
225,503,1000,2148_05,16:02:00,16:21:40,19.67
225,503,1000,2148_05,16:02:00,16:21:40,19.67
225,503,1000,2148_05,16:02:00,16:21:40,19.67
225,503,1000,2148_05,16:02:00,16:22:00,20.0
225,503,1000,2148_05,16:02:00,16:22:00,20.0
225,503,1000,2148_05,16:02:00,16:22:21,20.35
225,503,1000,2148_05,16:02:00,16:22:41,20.68
225,503,1000,2148_05,16:02:00,16:23:01,21.02
225,503,1000,2148_05,16:02:00,16:23:01,21.02
225,503,1000,2148_05,16:02:00,16:23:21,21.35
225,503,1000,2149_01,15:58:00,16:03:11,5.18
225,503,1000,2149_01,15:58:00,16:03:11,5.18
225,503,1000,2149_01,15:58:00,16:03:31,5.52
225,502,1005,2149_02,16:04:00,16:05:18,1.3
225,502,1005,2149_02,16:04:00,16:05:18,1.3
509,023,7320,2149_03,16:14:00,16:18:01,4.02
509,023,7320,2149_03,16:14:00,16:18:01,4.02
509,023,7320,2149_03,16:14:00,16:18:25,4.42
509,023,7320,2149_03,16:14:00,16:18:25,4.42
509,023,7320,2149_03,16:14:00,16:18:37,4.62
509,023,7320,2149_03,16:14:00,16:18:53,4.88
509,023,7320,2149_03,16:14:00,16:19:15,5.25
509,023,7320,2149_03,16:14:00,16:19:15,5.25
509,023,7320,2149_03,16:14:00,16:19:23,5.38
138,011,2045,2153_02,16:00:00,16:07:23,7.38
138,011,2045,2153_02,16:00:00,16:07:23,7.38
138,011,2045,2153_02,16:00:00,16:07:47,7.78
138,011,2045,2155_02,15:56:00,16:03:31,7.52
138,011,2045,2155_02,15:56:00,16:03:54,7.9
138,011,2045,2155_02,15:56:00,16:03:54,7.9
138,011,2045,2155_02,15:56:00,16:04:04,8.07
146,06,7824,2156_01,16:10:00,16:18:43,8.72
146,06,7824,2156_01,16:10:00,16:18:54,8.9
146,06,7824,2157_01,16:11:00,16:19:22,8.37
146,06,7824,2157_01,16:11:00,16:19:54,8.9
